no;isocode;flfp2000;female_ownership;women_politics;plow;agricultural_suitability;tropical_climate;large_animals;political_hierarchies;economic_complexity;ln_income;ln_income_squared;year_obs;plow_aborigenal;hunting;husbandry;terrain_slope;soil_depth;avg_temperature;avg_precipitation;country;communist_dummy;continent;rugged;european_descent;cath00;prot00;othchrist00;muslim00;hindu00;trade_GDP;years_civil_conflict;years_interstate_conflict;agr_va_gdp2000;man_va_gdp2000;serv_va_gdp2000;polity2_2000;plow_negative_crops;plow_positive_crops;region;intensity_agriculture;abs_inherit;matrilocal;patrilocal;nuclear_fam;extended_fam;oil_pc;terrslope2;soil2;avg_temp2;avg_precip2;slope_soil;slope_temp;slope_precip;soil_temp;soil_precip;temp_precip;centered_ln_inc;centered_ln_incsq
149;NCL;45.7;NA;NA;0.032405581;0.12791593;1;1;2.100087881;7.032405376;9.43987751;89.11128998;1871.732178;0.032405581;0.025;0.103025228;22.8393677;0.98104918;21.90637472;189.1904865;New Caledonia;0;Oceania;1.585659757;NA;NA;NA;NA;NA;NA;56.97000122;NA;NA;NA;NA;NA;NA;0.451246351;0.195485234;Oceania;0.833587587;0;0;0.967594385;0.541941524;0.458058506;NA;521.6367188;0.962457478;479.8892517;35793.03906;22.40654373;500.3277588;4320.991211;21.49123001;185.6051788;4144.477539;1.86927719;3.494197213
150;NER;38.1;17.6;1;0.007009323;0.531974814;1;1;2.743352175;4.252610207;5.028028011;25.28106499;1926.293945;0.007009323;0.040615629;0.540586233;5.224934803;0.74724623;26.82256588;51.46755656;Niger;0;Africa;0.178269437;0;0.002;0.001;0.002;0.907000005;0;37.70999908;0;0;37.84;6.79;44.4;5;0.641347408;0.001187975;Sub-Saharan Africa;0.165166497;0.336861968;0;0.999644637;0.213211104;0.349572539;0;27.29994392;0.558376908;719.4500122;2648.909424;3.904312849;140.1461639;268.9146423;20.0430603;38.4589386;1380.491943;-2.542572309;6.464673945
151;NFK;NA;NA;NA;1;0.884332925;0;1;4;8;NA;NA;1920;1;0.025;0.300000012;16.31428571;0.983374896;8.232592583;89.7375946;;NA;Oceania;1.153873673;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.431491762;0.833324432;Oceania;1;0;0;0;1;0;NA;266.1559143;0.967026174;67.77558136;8052.835938;16.0430584;134.3088684;1464.004761;8.09572506;88.24569702;738.7730713;NA;NA
152;NGA;38.3;20;NA;0;0.747452222;1;1;2.978329897;6.609148026;5.909547329;34.92274857;1934.21875;0;0.047487535;0.177930698;6.895477748;0.84046364;26.0385295;111.8424828;Nigeria;0;Africa;0.31236649;0;0.085000001;0.216000006;0.156000003;0.43900001;0;64.58000183;15;0;NA;NA;NA;4;0.649267495;0.000994293;Sub-Saharan Africa;0.394408584;0.040472392;0.003396557;0.982881784;0;0.900552213;0.017494891;47.54761505;0.706379116;678.0050049;12508.74121;5.795398235;179.5480957;771.2073364;21.88443756;93.99954224;2912.213867;-1.661052991;2.759097039
153;NIC;38;61.9;10;0;0.275266054;1;1;2.113155365;6.976563931;6.68463707;44.68437195;1922.224609;0;0.187901765;0.100000001;15.96642001;0.790296136;23.05004889;187.3720007;Nicaragua;1;North America;0.992241283;51;0.824000001;0.098999999;0.039999999;0;0;62.24000168;11;1;20.89;17.03;50.89;8;0.602767944;0.018448157;North America;0;0.158021376;0.925845206;0.062436756;0.011718044;0.988281965;0;254.9265747;0.624567986;531.3047485;35108.26563;12.6182003;368.0267639;2991.660156;18.21636391;148.079361;4318.933594;-0.88596325;0.784930881
154;NIU;NA;NA;NA;0;NA;NA;0;2;7;NA;NA;1840;0;0.025;0.025;NA;NA;NA;NA;;NA;Oceania;0.176855879;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Oceania;0;NA;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
155;NLD;53.2;NA;36;1;0.806185567;0;1;4;7;10.09699726;101.9493561;1950;1;0.025;0.300000012;4.91015625;0.96054115;9.189962387;73.05132294;Netherlands;0;Europe;0.03650312;95.95000458;0.344999999;0.270000011;0.189999998;0.037999999;0.006;117.2200012;1;5;2.64;15.55;72.41;10;0.001744598;0.952287912;Europe;1;0;0;0;0;1;0;24.1096344;0.92263931;84.45540619;5336.495605;4.716407299;45.12415314;358.6934204;8.827337265;70.16880035;671.3389282;2.526396941;6.382681504
156;NOR;61.4;NA;36;0.988668799;0.757518189;0;1;3.966026306;6.932012558;10.5231123;110.7358932;1949.990479;0.988668799;0.026982961;0.303303301;5.029907749;0.960514827;9.084496985;72.53795394;Norway;0;Europe;2.409123541;100;0.01;0.897000015;0.035999998;0.01;0;56.11999893;0;1;2.1;10.61;55.95;10;0.009902479;0.952896237;Europe;0.988668799;1.99E-05;0;0.012291836;0.011351074;0.988648951;0.744813502;25.29997253;0.922588706;82.5280838;5261.754883;4.831300735;45.69418335;364.8592224;8.725793839;69.67378235;658.9708252;2.952511977;8.717326975
157;NPL;59.9;27.4;6;0.909659088;0.393003248;1;0.911123455;3.474424124;6.623765469;5.414607525;29.31797409;1938.656494;0.909659088;0.034750529;0.238895983;19.65011543;0.649175241;18.81357199;116.2509282;Nepal;0;Asia;5.042514984;0;0;0.001;0.023;0.039000001;0.76700002;43.25999832;7;0;40.82;9.44;37.05;6;0.467642486;0.628933549;Asia;0.902689338;0.001596681;0.001454774;0.998545229;0.170660079;0.740463376;0;386.1270447;0.421428502;353.9505005;13514.27832;12.75636864;369.6888733;2284.344238;12.21330547;75.46722412;2187.095215;-2.155992795;4.648304933
158;NRU;NA;NA;NA;0;NA;NA;0;2;5;NA;NA;1900;0;0.025;0.025;NA;NA;NA;NA;;NA;Oceania;0.311243899;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;Oceania;0;NA;1;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
159;NZL;56.9;NA;29;0;0.818181818;1;0;2;7;9.52178669;90.66442108;1820;0;0.100000001;0.025;14.93157895;1;14.24333382;107.6983337;New Zealand;0;Oceania;2.03817537;80.59999847;0.128000006;0.455000013;0.25;0.002;0.006;52.81999969;0;7;8.92;16.87;65.81;10;0.041431263;0.763130367;Oceania;0;0;0;1;0;1;0;222.9520569;1;202.8725586;11598.93066;14.93157864;212.6754608;1608.106201;14.24333382;107.6983337;1533.983276;1.95118637;3.80712825
160;OMN;23.4;NA;NA;0.999929667;0.031001486;1;1;3.969279766;6.845885754;9.004042625;81.07278442;-1619.519409;0.999929667;0.025005274;0.215815321;8.047623565;0.818324995;22.20135469;9.610715156;Oman;0;Asia;1.108614874;0;0.021;0.003;0.017999999;0.874000013;0.064000003;82.80000305;3;1;1.96;5.43;40.8;-9;0.125434056;0.672168911;Asia;0.969191253;0;0;0.096324734;0.903738797;0.096261196;0.378388226;64.76424408;0.6696558;492.9001465;92.36584473;6.585571289;178.6681519;77.34341431;18.16792297;7.864688396;213.3708954;1.433442305;2.054756843
161;PAK;16.1;6.7;NA;1;0.265807633;0.999871143;1;4.548267841;7.251152039;6.274766922;39.37269974;1947.670532;1;0.026750607;0.249812037;12.00131923;0.680537388;20.57516349;55.41855461;Pakistan;0;Asia;1.948522287;0;0.007;0.012;0.005;0.961000025;0.012;26.89999962;13;6;25.93;14.68;50.74;-6;0.414587408;0.613152862;Asia;0.934759378;0;0;1;0.022629522;0.977370441;0;144.031662;0.46313113;423.3373413;3071.216309;8.167346001;246.9291077;665.0957642;14.0021677;37.71439743;1140.24585;-1.295833398;1.679184195
162;PAN;45.2;24.7;NA;0;0.025971308;1;0.892473221;2.7089324;6.648103237;8.278738976;68.53752136;1947.259155;0;0.077569649;0.063314661;11.45455493;0.882757399;25.69576345;169.4593897;Panama;0;North America;1.539553713;45.20000076;0.73299998;0.096000001;0.052000001;0.044;0.003;36.47000122;0;0;7.24;10.06;73.62;9;0.571135879;0;North America;0;0.110645056;0.381611079;0.44244045;0.175948486;0.824051499;0;131.2068329;0.779260635;660.2722778;28716.48438;10.11159325;294.3335266;1941.081909;22.68312454;149.5915375;4354.388184;0.708138656;0.501460355
163;PCN;NA;NA;NA;1;0.884332925;0;1;4;8;NA;NA;1920;1;0.025;0.300000012;16.31428571;0.983374896;8.232592583;89.7375946;;NA;Oceania;0.403614042;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.431491762;0.833324432;Oceania;1;0;0;0;1;0;NA;266.1559143;0.967026174;67.77558136;8052.835938;16.0430584;134.3088684;1464.004761;8.09572506;88.24569702;738.7730713;NA;NA
164;PER;54.4;28.7;11;0.04158261;0.047415974;1;0.88202709;4.176549911;6.836151123;7.627254963;58.17501831;1615.5;0;0.12986283;0.169676334;22.84269281;0.655144294;18.06031256;162.0523566;Peru;0;South America;1.347159331;28.04250145;0.904999971;0.037999999;0.029999999;0;0;27.10000038;21;7;8.5;15.81;61.61;5;0.444389462;0.14695023;South America;0.761115193;0.955815375;0.030406987;0.897339225;0.797097445;0.085858978;0.003833372;521.7886353;0.42921406;326.1748962;26260.9668;14.96525955;412.5461731;3701.712158;11.8321104;106.1676788;2926.716309;0.056654643;0.003209749
165;PHL;48.6;69.4;12;0.336555272;0.041521891;1;1;2.352645874;6.588887215;6.909685612;47.74375534;1941.8479;0.333666682;0.076715626;0.103619322;25.89536386;0.981002251;24.97095554;202.0065694;Philippines;0;Asia;2.02805266;0;0.726000011;0.032000002;0.140000001;0.061999999;0;101.1800003;41;12;15.76;22.23;51.97;8;0.404961735;0;Asia;0.467818081;0.078591704;0.363022983;0.153316811;0.973928332;0.026071718;0;670.5698853;0.962365389;623.548645;40806.65234;25.40340996;646.631958;5231.033691;24.49656296;198.1688995;5044.296875;-0.660914708;0.436808252
166;PLW;NA;NA;0;0;NA;NA;1;3;7;NA;NA;1940;0;0.025;0.100000001;NA;NA;NA;NA;Palau;0;Oceania;0.475213881;NA;NA;NA;NA;NA;NA;112.8099976;0;0;3.92;1.43;80.82;NA;NA;NA;Oceania;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
167;PNG;71.3;NA;2;0;0.039329287;1;0.993795633;1.018959761;5.851594448;6.469889641;41.85947037;1934.335693;0;0.109969608;0.114396103;22.6889709;0.8917784;22.53415767;257.2029709;Papua New Guinea;0;Oceania;1.589492384;0;0.247999996;0.523000002;0.180000007;0;0;92.20999908;4;0;35.77;7.55;22.81;10;0.567575455;0;Oceania;0.157310173;0.067542426;0.0088086;0.812443674;0.488900363;0.29053247;0;514.7894287;0.795268714;507.788269;66153.36719;20.23353386;511.2768555;5835.670898;20.09547424;229.3680573;5795.852539;-1.100710679;1.211563999
168;POL;49.6;47.9;13;1;0.903019583;0;1;4.003157139;6.999989986;8.401825905;70.59067535;1939.990601;1;0.02500038;0.300003082;13.32549156;0.961776211;8.062119414;56.39131162;Poland;1;Europe;0.296741935;100;0.921999991;0.005;0.021;0;0;47.15999985;3;4;4.96;18.51;63.33;9;0.175089136;0.983868659;Europe;0.999994934;7.53E-06;0;0.997496307;1.26E-05;0.999987423;0;177.5687256;0.925013483;64.99777222;3179.97998;12.81614113;107.4317017;751.4419556;7.753954887;54.23582077;454.6334839;0.831225585;0.690935973
169;PRI;34.9;NA;NA;1;0.860033727;1;1;4;7;9.680188179;93.70603943;1950;1;0.025;0.300000012;23.13172043;0.76053443;17.00809479;31.47119141;Puerto Rico;0;North America;1.446982786;66.29999542;NA;NA;NA;NA;NA;NA;NA;NA;0.86;38.29;57.84;NA;0.441108614;0.995503902;North America;1;0;0;0;1;0;0;535.0764771;0.578412592;289.2752991;990.4359131;17.59247017;393.4264832;727.9827881;12.9352417;23.93492508;535.2650146;2.109587859;4.450360935
170;PRK;53.8;NA;20;1;0.461634695;0.037005918;1;3.001680374;7;NA;NA;1949.983521;1;0.025;0.200001404;25.15110288;0.48339876;12.18560715;87.34112097;Korea, Dem. Rep.;0;Asia;2.520668968;0;0.002;0;0.017999999;0;0;NA;0;4;NA;NA;NA;-9;0.29356274;0.808135033;Asia;1;1.41E-05;0;0.999985933;1.41E-05;0.999985993;NA;632.5780029;0.233674362;148.4890289;7628.471191;12.15801239;306.4814453;2196.725586;5.890507221;42.22058868;1064.304565;NA;NA
171;PRT;52.8;50.8;19;1;0.860033727;1;1;4;7;9.307126045;86.62259674;1950;1;0.025;0.300000012;23.13172043;0.76053443;17.00809479;31.47119141;Portugal;0;Europe;1.304441406;98.26999664;0.887000024;0.009;0.027000001;0.002;0;54.95999908;13;3;3.78;17.09;68.64;10;0.441108614;0.995503902;Europe;1;0;0;0;1;0;0;535.0764771;0.578412592;289.2752991;990.4359131;17.59247017;393.4264832;727.9827881;12.9352417;23.93492508;535.2650146;1.736525725;3.015521594
172;PRY;51.3;51.6;3;0.008394653;0.584775278;0.991605347;0.032838702;1.039311886;6.679681778;7.187396526;51.65866852;1946.083984;0.008394653;0.208122358;0.029350111;12.86298735;0.944788973;19.63458927;152.1188037;Paraguay;0;South America;0.245442361;52.84999466;0.887000024;0.037;0.052999999;0;0;43.29999924;3;11;17.02;15.46;60.51;7;0.538599014;0.521209002;South America;0.008394653;0.823085129;0.054130524;0.932876885;0.937856376;0.062143631;0;165.4564362;0.892626226;385.5170898;23140.13086;12.15280819;252.5594788;1956.702271;18.55054283;143.7201691;2986.790283;-0.383203794;0.146845147
173;PSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Palestinian Territory, Occupied;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
174;PYF;47.9;NA;NA;0;0;NA;1;2.978390932;6.956781864;9.588814735;91.94536591;1900;0;0.025;0.100000001;NA;NA;23.60833359;145.2833405;French Polynesia;0;Oceania;2.07174028;NA;NA;NA;NA;NA;NA;34.58000183;NA;NA;4.71;NA;NA;NA;NA;NA;Oceania;0;0;0;0.021609023;1;0;NA;NA;NA;557.3533936;21107.24805;NA;NA;NA;NA;NA;3429.897461;2.018214415;4.073189427
175;QAT;36.9;NA;NA;1;0.039580908;1;1;4;7;NA;NA;-2000;1;0.025;0.200000003;6.011911852;0.86185567;22.31371498;7.995486259;Qatar;0;Asia;0.18083533;0.900000036;0.059999999;0.009;0.021;0.827000022;0.025;83.58999634;0;1;NA;NA;NA;-10;0.124884643;0.659871578;Asia;1;0;0;0;1;0;1.363793135;36.14308548;0.742795169;497.901886;63.92779922;5.181400299;134.1480865;48.0681572;19.23120117;6.890954971;178.4089966;NA;NA
176;REU;NA;NA;NA;0;0.456647399;1;1;3;7;NA;NA;1951;0;0.025;0.300000012;23.45945946;0.938291139;20.396492;122.435524;;NA;Africa;3.873298525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.437974691;0.386305392;Africa;1;0;0;1;0;1;NA;550.3462524;0.880390286;416.0168762;14990.45801;22.01180267;478.4906921;2872.27124;19.1378479;114.8801651;2497.255127;NA;NA
177;ROU;58.3;47.9;7;1;0.629309749;0.920367799;1;4.918992996;6.998558521;7.409115791;54.89499664;1076.300781;1;0.02506672;0.201841682;23.39481795;0.53108755;14.03572077;68.40048279;Romania;NA;Europe;1.266616264;99.43000031;0.079999998;0.059;0.012;0.013;0;63.58000183;2;10;12.51;14.54;51.11;8;0.458382696;0.968433738;Europe;0.999999166;4.56E-05;0;0.066294983;0.918982863;0.081017144;0.005831942;547.3175049;0.282053977;197.0014648;4678.625977;12.42469692;328.3631287;1600.216797;7.454196453;36.3266449;960.0500488;-0.161484529;0.026077253
178;RUS;53.9;33;8;0.933276057;0.879336687;0.000965086;0.999945343;4.774723053;6.623194695;7.481635094;55.97486496;1948.749268;0.933276057;0.034145977;0.32628879;7.588140811;0.963366329;4.374282837;37.85639818;Russian Federation;1;Europe;0.939707157;99.5;0.008;0.009;0.050000001;0.075999998;0.005;57.84000015;81;35;6.43;NA;55.62;7;0.428985357;0.984383762;Europe;0.904946625;0.953920901;1.40E-06;0.158723921;0.848641992;0.151358008;0.044550631;57.57987976;0.928074658;19.13434982;1433.106934;7.310159206;33.19267273;287.2596741;4.214036942;36.46957779;165.5945892;-0.088965226;0.007914811
179;RWA;85.6;42.5;17;0;0.545908097;1;1;3.988491774;5.011311054;5.419067383;29.36629105;1910.205444;0;0.100028254;0.299841881;24.81007186;0.958193796;19.78494717;93.94963174;Rwanda;0;Africa;3.309409058;0;0.50999999;0.287999988;0.029999999;0.079000004;0.002;15.15999985;12;0;37.19;6.97;49.23;-4;0.533372223;0.164986804;Sub-Saharan Africa;0.997910917;0;0;1;0;0.001835148;0;615.5396729;0.918135345;391.4441223;8826.533203;23.77285767;490.8659668;2330.897217;18.95781326;90.0219574;1858.788452;-2.151532937;4.62909398
180;SAU;17.6;NA;NA;0.017362937;0.195565542;1;1;2.034723759;1.104177594;9.118310928;83.14359283;1857.318848;0.017362937;0.098697782;0.841465712;13.10232215;0.644550499;19.96379511;15.55790379;Saudi Arabia;0;Asia;0.913948397;0;0.028999999;0.002;0.005;0.936999977;0.013;57.22000122;2;3;4.95;9.66;41.15;-10;0.114705645;0.897889316;Asia;0.017362937;0.567986131;0;0.982949317;0.43187058;0.000310198;0.410901159;171.6708527;0.415445358;398.5531006;242.0483704;8.445108414;261.5720825;203.8446655;12.86767387;10.02785492;310.5948181;1.547710608;2.395408127
181;SDN;28.9;NA;NA;3.13E-05;0.445672065;1;0.987636328;2.337335825;4.233301163;5.929171085;35.15507126;1907.57959;3.13E-05;0.06223543;0.440449327;9.459763873;0.764394826;25.88096413;64.31568152;Sudan;0;Africa;0.441562634;0;0.079000004;0.078000002;0.006;0.703000009;0;27.17000008;42;0;41.71;8.55;36.78;-7;0.603806674;0.00414184;Sub-Saharan Africa;0.3079561;0.026892172;0;0.728074968;0.233799323;0.547885418;0.005088637;89.48712921;0.584299445;669.8242798;4136.506836;7.230994701;244.8278046;608.4111328;19.7832756;49.16257477;1664.55188;-1.641429235;2.694289932
182;SEN;62.8;26.3;12;0;0.898411812;1;1;2.67676568;6.513718605;6.046979904;36.56596756;1935.983276;0;0.026974447;0.280097395;9.293271819;0.858824594;25.84746256;102.6288749;Senegal;0;Africa;0.244145032;1.300000072;0.046999998;0.001;0.008;0.875999987;0;51.97999954;1;0;19.14;14.65;57.63;8;0.694932461;0.120371953;Sub-Saharan Africa;0;0.038109686;0;0.999955714;0.002872229;0.997077942;0;86.36489868;0.737579703;668.0913086;10532.68555;7.98129034;240.207489;953.7580566;22.19843674;88.14020538;2652.696045;-1.523620416;2.321419171
183;SGP;52.3;NA;4;1;0;1;1;3;7;10.04659557;100.934082;1940;1;0.025;0.200000003;17.28689492;0.609459459;25.35208321;240.0537567;Singapore;0;Asia;0.016465543;0.5;0.039999999;0.046;0.037;0.184;0.050999999;293.7399902;0;0;0.11;27.69;64.27;-2;NA;NA;Asia;1;0;0;1;0;1;0;298.836731;0.371440828;642.7281494;57625.80469;10.5356617;438.2587891;4149.78418;15.45106697;146.3030396;6085.862793;2.475995253;6.130552495
184;SHN;NA;NA;NA;1;NA;NA;1;1;7;NA;NA;1930;1;0.025;0.200000003;NA;NA;NA;NA;;NA;Africa;3.862818212;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Africa;1;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
185;SLB;24;NA;2;0.062217526;0.032332202;1;0.9802441;1.393988729;6.289172173;6.571891308;43.18975449;1913.953613;0;0.058179855;0.093895309;21.22204383;0.93289113;24.82809036;259.191463;Solomon Islands;0;Oceania;1.539632891;NA;0.108000003;0.74000001;0.108999997;0.001;0;37;0;0;34.68;8;52.6;0;0.268281549;0.275997102;Oceania;0.062217526;0.63281709;0;0.578730285;0.714136362;0.285863608;0;450.3751526;0.870285869;616.434082;67180.21094;19.79785728;526.902832;5500.572754;23.16190529;241.7974243;6435.229004;-0.998709012;0.997419691
186;SLE;67.8;7.9;9;0;0.104134069;1;0.922877192;2.306707859;7.243254662;4.94563961;24.45935059;1924.018311;0;0.0375484;0.150628075;9.073155917;0.868397219;25.52223615;207.4124332;Sierra Leone;0;Africa;0.498424489;0;0.033;0.037999999;0.043000001;0.458999991;0.001;25.47999954;9;0;58.36;3.55;13.25;0;0.567907155;0.001993136;Sub-Saharan Africa;0;0.087194048;0.077122808;0.922877192;0;0.999943316;0;82.32215881;0.754113734;651.3845215;43019.91797;7.879103184;231.5672302;1881.885376;22.1634388;180.1163788;5293.628906;-2.62496071;6.890418727
187;SLV;45.1;40.2;17;0;0.600476164;1;0.479295552;2.041409016;7;7.645524025;58.45403671;1725.13855;0;0.100000001;0.064052835;28.65259525;0.591836262;20.2084976;104.8855459;El Salvador;0;North America;1.750159004;50;0.833999991;0.054000001;0.088;0;0;60.06000137;15;5;10.48;24.7;57.92;7;0.523367167;0.251455933;North America;0.520704448;0;0;0.520704448;0.520704448;0;0;820.9711914;0.350270152;408.3833618;11000.97754;16.95764542;579.0258789;3005.243164;11.96012211;62.07506943;2119.579346;0.074923705;0.005613562
188;SMR;NA;NA;13;1;0.584647739;1;1;5;7;NA;NA;1000;1;0.025;0.200000003;24.68466258;0.493562232;14.32113075;69.61696625;San Marino;1;Europe;1.802089075;NA;0.887000024;0;0.035;0;0;NA;0;0;NA;NA;NA;NA;0.439164877;0.964936137;Europe;1;0;0;0;1;0;NA;609.3325806;0.243603677;205.0947876;4846.521973;12.18341732;353.5122681;1718.471313;7.068369389;34.36030579;996.9936523;NA;NA
189;SOM;58.4;NA;NA;0.001911022;0.181172543;1;1;2.977925539;1.061257124;NA;NA;1949.190063;0.001911022;0.026205271;0.915928781;9.060965025;0.603006746;25.56213437;17.88614144;Somalia;1;Africa;0.650225597;0;0;0;0.002;0.98299998;0;NA;19;2;NA;NA;NA;0;0.51778996;0.020633111;Sub-Saharan Africa;0;0.002979108;0.009645844;0.988819838;0.001534311;0.983929694;0;82.10108948;0.363617122;653.4227295;319.9140625;5.463822842;231.6175995;162.0657043;15.41413975;10.78546429;457.2079468;NA;NA
190;SPM;NA;NA;NA;1;0.91746466;0;1;5;7;NA;NA;1950;1;0.025;0.300000012;10.51139864;0.755523877;9.54590416;74.23926544;;NA;North America;0.832943394;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.095085777;0.968068779;North America;1;NA;0;0;1;0;NA;110.489502;0.570816338;91.12428284;5511.46875;7.94161272;100.3408051;780.3585205;7.21215868;56.08953857;708.6809082;NA;NA
191;STP;41.5;NA;9;0;0.829846583;1;1;4;7;NA;NA;1950;0;0.025;0.100000001;4.821624924;0.89267946;26.35104179;96.39250183;Sao Tome and Principe;0;Africa;2.347292215;NA;0.753000021;0.037;0.166999996;0;0;NA;0;0;NA;NA;NA;NA;0.631516516;0;Sub-Saharan Africa;0;0;0;1;0;1;0;23.24806786;0.796876609;694.3773804;9291.514648;4.304165363;127.0548401;464.7684937;23.52303314;86.04760742;2540.042725;NA;NA
192;SUR;34.1;18.3;16;0;0.003595545;1;0;1.7109164;5.208353519;7.62831974;58.19126129;1849.163574;0;0.12227229;0.025;8.82345845;0.962162353;25.45903239;229.5653354;Suriname;0;South America;0.306818042;NA;0.223000005;0.172999993;0.108999997;0.138999999;0.178000003;103.6800003;0;0;11.16;9;63.67;NA;0.621168256;0;South America;0;1;0.809596002;0;0.142656937;0.67921108;0;77.85341644;0.925756395;648.1623535;52700.24219;8.489599228;224.6367188;2025.560181;24.49572182;220.8791199;5844.51123;0.05771942;0.003331531
193;SVK;52.3;29.6;13;1;0.907299514;0.000598108;1;4.009677887;6.997798443;8.237740517;67.86036682;1939.863892;1;0.025082568;0.288426101;12.79576832;0.961872841;8.418658827;55.57550195;Slovak Republic;1;Europe;1.559729479;99.61000061;0.67900002;0.111000001;0.061000001;0;0;85.68000031;0;0;4.48;24.69;59.3;9;0.24247545;0.981291175;Europe;0.999497235;0;0;0.997336626;0.000502784;0.999497235;0;163.7316895;0.925199389;70.87381744;3088.636475;12.30790234;107.7232056;711.1312256;8.097679138;53.45656586;467.8711853;0.667140197;0.445076042
194;SVN;51.4;42.2;8;1;0.808425829;0.037317388;1;4.015575409;7.978394508;9.180829048;84.28762054;1935.194702;1;0.025;0.396193981;22.36791618;0.883534826;10.81007776;64.41843858;Slovenia;1;Europe;2.49580273;100;0.834999979;0.016000001;0.064000003;0.001;0;95.12000275;0;0;3.31;25.84;60.87;10;0.396452814;0.975456417;Europe;1;0;0;0.979273796;0.015575291;0.98442471;0;500.3236694;0.780633807;116.8577805;4149.735352;19.76283264;241.7989197;1440.90625;9.55107975;56.91593552;696.3683472;1.610228728;2.592836557
195;SWE;58.2;NA;43;0.99721998;0.804467778;0;1;3.99165988;6.983319759;10.21414852;104.3288269;1949.947388;0.99721998;0.025486505;0.300307333;4.960666487;0.960532468;9.173460696;72.81217191;Sweden;0;Europe;0.715470072;99.30000305;0.018999999;0.629000008;0.017999999;0.023;0;64.70999908;0;0;1.99;22.05;69.37;10;0.046347536;0.955356061;Europe;0.99721998;0;0;0.008047047;0.002780029;0.99721998;0;24.60821152;0.922622621;84.1523819;5301.612305;4.764881134;45.50647736;361.1968994;8.811407089;69.93845367;667.9395752;2.643548201;6.988347093
196;SWZ;48.4;28.6;3;0.998157561;0.914573713;1;1;4;5.998157501;7.192109108;51.7264328;1879.907837;0;0.100000001;0.200368494;26.28660121;0.922881488;19.8224333;56.43007941;Swaziland;0;Africa;3.062861358;2.800000191;0.052000001;0.182999998;0.634000003;0.007;0.002;131.3099976;0;0;12.46;39.5;42.56;-9;0.68812412;0.341955841;Sub-Saharan Africa;0;0;0;1;0;1;0;690.9854126;0.85171026;392.9288635;3184.35376;24.25941849;521.0643921;1483.35498;18.29375648;52.07827377;1118.581543;-0.378491212;0.143255598
197;SYC;NA;NA;24;0;0.456647399;1;1;3;7;8.933116913;79.80057526;1951;0;0.025;0.300000012;23.45945946;0.938291139;20.396492;122.435524;Seychelles;1;Africa;4.885415704;NA;0.866999984;0.057999998;0.044;0.002;0.005;87.16999817;0;0;3;19.21;67.98;NA;0.437974691;0.386305392;Sub-Saharan Africa;1;0;0;1;0;1;0;550.3462524;0.880390286;416.0168762;14990.45801;22.01180267;478.4906921;2872.27124;19.1378479;114.8801651;2497.255127;1.362516593;1.856451466
198;SYR;20.3;14.4;10;0.871302783;0.317204252;0.972548542;1;3.121503115;6.13255024;7.047059059;49.66104126;1312.612549;0.871302783;0.034997419;0.412953466;20.40555062;0.719628478;17.2610806;34.87712299;Syrian Arab Republic;0;Asia;0.755558009;0;0.02;0.002;0.006;0.893000007;0;43.72000122;7;5;23.75;6.55;38.31;-7;0.295308888;0.940670252;Asia;0.871302783;0.282428026;0;0.839658141;0.212323219;0.688068151;0.033627767;416.3865051;0.517865121;297.9449158;1216.413696;14.68441486;352.2218628;711.6868896;12.42156506;25.09857178;602.0168457;-0.523541261;0.274095452
199;TCA;NA;NA;NA;0;0.829846583;1;1;4;7;NA;NA;1950;0;0.025;0.100000001;4.821624924;0.89267946;26.35104179;96.39250183;;NA;North America;0.006769173;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.631516516;0;North America;0;0;0;1;0;1;NA;23.24806786;0.796876609;694.3773804;9291.514648;4.304165363;127.0548401;464.7684937;23.52303314;86.04760742;2540.042725;NA;NA
